Package Name,PIIS,Data Safety Labels
com.safesurfer,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.saiyun.avgchapters.episodestories.romance,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.sameday.sameday_android,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.sanags.a4f3client,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.sandboxol.blockymods,"DeviceName,BuildNumber",Device or other IDs
com.sandboxol.indiegame.bedwar,"DeviceName,BuildNumber",Device or other IDs
com.satsfying.power.washing,"DeviceName,BuildNumber",Device or other IDs
com.saxo.westmoney,"BuildNumber,DeviceName,AdvertisingID,MCC+MNC",Device or other IDs
com.sba.android.googleplay,"DeviceName,BuildNumber",Device or other IDs
com.sc.hypersurvive3d,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.scoreholio.android,"DeviceName,BuildNumber",Device or other IDs
com.scores365,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.screentime.rc,"BuildNumber,DeviceName",Device or other IDs
com.se7en.fnf.rap.poppy.battle,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.seacloud.bc,"DeviceName,BuildNumber",Device or other IDs
com.sec.android.app.sbrowser,"DeviceName,BuildNumber",Device or other IDs
com.sec.android.easyMover,"DeviceName,BuildNumber",Device or other IDs
com.sec.penup,"DeviceName,BuildNumber",Device or other IDs
com.securly.pnphub,"DeviceName,BuildNumber",Device or other IDs
com.sega.sonic1px,"DeviceName,BuildNumber",Device or other IDs
com.sega.sonic2.runner,"DeviceName,BuildNumber",Device or other IDs
com.sega.sonic4episode2,"BuildNumber,DeviceName",Device or other IDs
com.sensustech.tclremote,"DeviceName,BuildNumber",Device or other IDs
com.sentinelbd.news12,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.sesame.apps.elmocalls.android,"DeviceName,BuildNumber",Device or other IDs
com.sesameworkshop.cookiecalls.play,"Surname,BuildNumber,Email,Name,Google_Services_Framework_ID,DeviceName","Personal info,Device or other IDs,Emails"
com.sevegame.calculator,AdvertisingID,Device or other IDs
com.seven.fnf.battle.music.rap,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.seven.fnf.rap.shooter,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.seven.friday.funkin.night,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.seven.nursestory2,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.sg.grand.stickman.rope.hero.crime.city,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.sgn.pandapop.gp,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.sgs.extremecar.parkinglots,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.shark.hunter.wild.animal.shooting.games,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.shazam.android,"DeviceName,BuildNumber",Device or other IDs
com.shiftsmart.workerapp,"DeviceName,BuildNumber",Device or other IDs
com.ShondurasInc.AdleysPlaySpace,"DeviceName,BuildNumber",Device or other IDs
com.shooting.master,"BuildNumber,DeviceName,AdvertisingID,MCC+MNC,Google_Services_Framework_ID",Device or other IDs
com.shopify.arrive,"DeviceName,BuildNumber",Device or other IDs
com.shopify.mobile,"DeviceName,AdvertisingID,BuildNumber",Device or other IDs
com.shoptagr,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.sibche.aspardproject.app,"BuildNumber,DeviceName,AdvertisingID,SSID",Device or other IDs
com.signia.rta,"BuildNumber,DeviceName",Device or other IDs
com.simejikeyboard,"DeviceName,BuildNumber",Device or other IDs
com.simon.harmonichackernews,"DeviceName,BuildNumber",Device or other IDs
com.SimplePlay.SimpleDomino,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.simplepractice.simple,"DeviceName,BuildNumber",Device or other IDs
com.simplisafe.mobile,"DeviceName,AdvertisingID,BuildNumber",Device or other IDs
com.sinyee.babybus.adventure,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.ambulance,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.sinyee.babybus.amusement,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.bakery,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.behaviour,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.care,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.career,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.careII,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.city,"BuildNumber,DeviceName",Device or other IDs
com.sinyee.babybus.coffee,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.colour,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.cosmetology,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.dailysafety,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.dance,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.designer,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.dinosaurIII,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.earthquake,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.factory,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.familyday,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.firemanII,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.food,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.garden,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.greenhouse,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.habits,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.hero,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.holiday,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.homesafe.global,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.icecream,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.kindergarten,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.kitchens,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.market,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.natural,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.organizedII,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.policemen,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.princessII,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.rescueII,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.restaurant,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.selfcare,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.shopkeeper,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.shopping,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.superman,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.tailor,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.talk2kiki.global,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.taxi,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.village,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.babybus.world,"DeviceName,BuildNumber",Device or other IDs
com.sinyee.jojo.careIII,"DeviceName,BuildNumber",Device or other IDs
com.sir.racing.ultimatecardrivingsimulator,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.siwalusoftware.dogscanner,"DeviceName,BuildNumber",Device or other IDs
com.skgames.trafficrider,"Surname,Email,Name","Personal info,Emails"
com.Skygo.Stickmanfalling,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.skype.raider,"DeviceName,BuildNumber",Device or other IDs
com.sleepmonitor.aio,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.smartsoftasia.perfume,"BuildNumber,DeviceName,AdvertisingID,Longitude,Latitude","Device or other IDs,Location"
com.smartwidgetlabs.philipshue,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.smilerlee.klondike,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.sms.caregame,"DeviceName,BuildNumber",Device or other IDs
com.snake.io.slither.worms,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.snapchat.android,DeviceName,Device or other IDs
com.soccer.football.kick,"Surname,Email,Name","Personal info,Emails"
com.sofascore.results,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.softpauer.f1timingapp2014.basic,"DeviceName,BuildNumber",Device or other IDs
com.solitaire.fish.klondike.card.aquarium,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.solitaire.fun.free.klondike.cardgames.farm.friends,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.solitaire.klondike.my.magic.dragon.friends.cardgames,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.solitaire.klondike.patience.classic.card.games.garden.design,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.solitaire.klondike.patience.ocean.aquarium,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.solitaire.tripeaks.happyland.android,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.solodevs.fortnitewallpapermaker,"DeviceName,BuildNumber",Device or other IDs
com.sonos.acr2,DeviceName,Device or other IDs
com.sonova.phonak.dsapp,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.sony.songpal,"DeviceName,AdvertisingID,BuildNumber",Device or other IDs
com.sony.songpal.mdr,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.soulapps.superloud.volume.booster.sound.speaker,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.soundcorset.client.android,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.sparkistic.photowear,DeviceName,Device or other IDs
com.speakeasy.community,"DeviceName,BuildNumber",Device or other IDs
com.speaktranslate.voicetyping.voicetexttranslator,"DeviceName,BuildNumber",Device or other IDs
com.Spider.Hero,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.spidercard.solitaire,"DeviceName,BuildNumber",Device or other IDs
com.spinmaster.gabbysdollhouse,"DeviceName,BuildNumber",Device or other IDs
com.Splitwise.SplitwiseMobile,"DeviceName,BuildNumber",Device or other IDs
com.sportngin.android,DeviceName,Device or other IDs
com.sportscardinvestor.scour,"DeviceName,BuildNumber",Device or other IDs
com.square_enix.android_googleplay.DFFOperaOmnian,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.squareup,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.squarevalley.i8birdies,"DeviceName,BuildNumber,Email,Surname,Name,Longitude,Latitude","Device or other IDs,Emails,Personal info,Location"
com.srpc.MangaArabia,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.srpc.MangaArabiaYouth,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.standysoftware.colorstyle,"DeviceName,BuildNumber",Device or other IDs
com.stardust.app,"DeviceName,BuildNumber",Device or other IDs
com.stardust.tarotscope,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.starryai,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.starsprite.tilecraft,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.steelfeather.bingo.games.gp,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.StefMorojna.SpaceflightSimulator,"DeviceName,BuildNumber",Device or other IDs
com.stickman.animation.craftman,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.stickyhands.cat.island.solitaire.tripeaks,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.storytoys.miffy.free.android.googleplay,"DeviceName,BuildNumber",Device or other IDs
com.strava,"Email,Surname,Name","Emails,Personal info"
com.streema.podcast,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.streema.simpleradio,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.stringr.android.stringr,"DeviceName,BuildNumber,Longitude,Latitude","Device or other IDs,Location"
com.stromming.planta,"Longitude,Latitude",Location
com.stud.finder.detector.beststudfinder.studdetector,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.studioHU.BeatCraft,"DeviceName,BuildNumber",Device or other IDs
com.stunt.bike.racing.tricks.master,"DeviceName,BuildNumber",Device or other IDs
com.styleseat.promobile,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.sunny.magic.music.xylophone,"DeviceName,BuildNumber",Device or other IDs
com.superb.rhv,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.supereffect.voicechanger,"DeviceName,BuildNumber",Device or other IDs
com.superringtone.funny.collections,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.superswell.findthedifferences,"DeviceName,BuildNumber",Device or other IDs
com.supervpn.vpn.free.proxy,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.supportpay,"DeviceName,BuildNumber",Device or other IDs
com.surenhakobyan.smashinggames,"DeviceName,BuildNumber",Device or other IDs
com.survival.squid.impostor,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.symantec.familysafety,"DeviceName,BuildNumber",Device or other IDs
com.symantec.mobilesecurity,"DeviceName,BuildNumber",Device or other IDs
com.symantec.securewifi,"DeviceName,BuildNumber",Device or other IDs
com.synthesia.synthesia,"DeviceName,BuildNumber",Device or other IDs
com.talabat,"AdvertisingID,DeviceName,BuildNumber,Longitude,Latitude","Device or other IDs,Location"
com.talabatey,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.talkspace.talkspaceapp,"DeviceName,BuildNumber",Device or other IDs
com.tap2race.car.drift,"DeviceName,BuildNumber",Device or other IDs
com.tappaz.dominoes.free.game.reef.adventure.domino.ocean.fishes,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.tappytaps.android.bibino,DeviceName,Device or other IDs
com.tarotlife.tarot.card.reading.numerology,"DeviceName,BuildNumber",Device or other IDs
com.taxsee.taxsee,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.tbegames.and.bike_mtb_unchained_cycling,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.tdameritrade.mobile3,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.teamapp.teamapp,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.TechLabFZE.DoodleArtforKidsDraw,"DeviceName,BuildNumber",Device or other IDs
com.techpro.livevideo.wallpaper,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.TechTreeGames.TheTower,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.techvision.restaurant,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.tellmewow.senior.party,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.tellmewow.senior.pastimes,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.tencent.ig,"AdvertisingID,DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.tencent.mm,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.tetrox.bowl,"DeviceName,BuildNumber,Google_Services_Framework_ID,AdvertisingID",Device or other IDs
com.tfgame.criticalstrike,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.tg.speed.car.mega.stunts,"AdvertisingID,BuildNumber,DeviceName",Device or other IDs
com.tgm.puzzle.brain.out,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.thadin.radio4mm,"DeviceName,BuildNumber",Device or other IDs
com.theangrykraken.bingo,"DeviceName,BuildNumber",Device or other IDs
com.theathletic,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.thehot.hulovpn,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.thehub,"AdvertisingID,DeviceName,BuildNumber,ContactNumber","Device or other IDs,Contacts"
com.thepattern.app,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.thetileapp.tile,"DeviceName,BuildNumber",Device or other IDs
com.tickpickllc.ceobrien.tickpick,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.tictactoe.wintrino,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.tinybeans,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.titan.BikeRacing.moto,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.titan.red.bounce.ball,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.tmobile.eventapp,"DeviceName,BuildNumber",Device or other IDs
com.tmobile.techphd,"DeviceName,BuildNumber",Device or other IDs
com.tocaboca.tocahairsalon4,"DeviceName,BuildNumber",Device or other IDs
com.tocaboca.tocakitchen,"DeviceName,BuildNumber",Device or other IDs
com.tocaboca.tocalifeworld,"DeviceName,BuildNumber",Device or other IDs
com.todoist,"DeviceName,BuildNumber,MCC+MNC,Google_Services_Framework_ID,AdvertisingID",Device or other IDs
com.together.SurvivalGameHost,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.toi.reader.activities,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.toomics.global.google,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.top.mega.ramp.car.stunt.game3d,"DeviceName,BuildNumber",Device or other IDs
com.tophatch.concepts,"DeviceName,BuildNumber",Device or other IDs
com.topps.bunt,"MCC+MNC,DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.topps.marvel,"MCC+MNC,DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.toucangames.downtown.gangster,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.touchtype.swiftkey,"DeviceName,BuildNumber",Device or other IDs
com.tplink.kasa_android,"DeviceName,BuildNumber,Longitude,Latitude,AdvertisingID","Device or other IDs,Location"
com.tracfone.simplemobile.myaccount,"DeviceName,BuildNumber",Device or other IDs
com.tracfone.straighttalk.myaccount,"DeviceName,BuildNumber,AdvertisingID,SSID",Device or other IDs
com.tracfone.tracfone.myaccount,"DeviceName,BuildNumber",Device or other IDs
com.train.ramp.jumping,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.translate.all.languages.translator.free.voice.translation,"DeviceName,BuildNumber",Device or other IDs
com.Transparent.Screen.Live.Wallpaper,"DeviceName,BuildNumber",Device or other IDs
com.tricky.brain.puzzle,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.tritech.temperature.checker,"DeviceName,BuildNumber",Device or other IDs
com.trulia.android,Email,Emails
com.trulia.android.rentals,"Email,Longitude,Latitude","Emails,Location"
com.tsm.nj1015,"Longitude,Latitude",Location
com.tstudio.merge.master.monsters.battle,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.tt.toddler.songs.tunes.fun.games,"DeviceName,BuildNumber",Device or other IDs
com.tuanfadbg.controlcenterios,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.tutotoons.app.amycare,"DeviceName,BuildNumber",Device or other IDs
com.tuya.smart,"DeviceName,BuildNumber",Device or other IDs
com.tuya.smartlife,"DeviceName,BuildNumber",Device or other IDs
com.tv.cast.screen.mirroring.remote.control,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.tw.taiwanplus,"DeviceName,BuildNumber",Device or other IDs
com.twincat.whispers,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.twitch.twitchconevents,DeviceName,Device or other IDs
com.two31play.mahjongcity,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.twoheadedshark.tco,"DeviceName,BuildNumber",Device or other IDs
com.uc.craft.destiny.run,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.uefa.ucl,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.uken.BingoPop,"BuildNumber,AdvertisingID,DeviceName",Device or other IDs
com.ultimatesoftware.ultipromobile,"BuildNumber,DeviceName",Device or other IDs
com.umosun.pianotiles,"DeviceName,BuildNumber",Device or other IDs
com.unicorn.baby.backroom,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.unicorn.baby.care,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.unicorn.bunzo.craft.fps,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.unicorn.huggy.smasher,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.unicorn.hugy.craft.fps,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.unicorn.superhero.run,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.universal.ac.remote.control.air.conditioner,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.universal.tv.remote.control.all.tv.controller,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.UnlockGames.BecomeaQueennn,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.upperdeck.LegendaryDXPBond,"BuildNumber,DeviceName",Device or other IDs
com.ups.mobile.android,"BuildNumber,DeviceName",Device or other IDs
com.upwork.android.apps.main,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.urbanclap.urbanclap,"BuildNumber,AdvertisingID,DeviceName",Device or other IDs
com.urbandroid.babysleep,"DeviceName,BuildNumber",Device or other IDs
com.usaa.mobile.android.usaa,"BuildNumber,DeviceName",Device or other IDs
com.usedialpade.icaller,"DeviceName,BuildNumber",Device or other IDs
com.usm.catanuniverse,"BuildNumber,DeviceName,Google_Services_Framework_ID,Name,Email,Surname","Device or other IDs,Personal info,Emails"
com.uvnv.mintsim,"BuildNumber,AdvertisingID,DeviceName",Device or other IDs
com.uzeegar.universal.smart.tv.remote.control,"BuildNumber,DeviceName",Device or other IDs
com.valuable.paragr.plane.hiy.wallpaper,"DeviceName,BuildNumber",Device or other IDs
com.valvesoftware.android.steam.community,"DeviceName,BuildNumber",Device or other IDs
com.variable.sw,"DeviceName,BuildNumber",Device or other IDs
com.varni.postermaker,"DeviceName,BuildNumber",Device or other IDs
com.VectorUpGames.TallManRun,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.veepoo.hband,"DeviceName,BuildNumber",Device or other IDs
com.vehicle.rto.vahan.status.information.register,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.verizon.messaging.vzmsgs,"BuildNumber,DeviceName",Device or other IDs
com.veryfit2hr.second,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.ves.moderncar.powerwashing.cleaning.game,"BuildNumber,AdvertisingID,DeviceName",Device or other IDs
com.vFairs.mobileApp,"BuildNumber,DeviceName",Device or other IDs
com.viber.voip,Email,Emails
com.viewer.comicscreen,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.vividseats.android,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.vng.g6.a.zombie,"Name,Email,Surname","Personal info,Emails"
com.volume.booster.music.equalizer.sound.speaker,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.volume.dialy.fast.up,"BuildNumber,DeviceName,AdvertisingID,MCC+MNC",Device or other IDs
com.vpnmasterx.fast,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.vpnmasterx.free,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.vpnmasterx.pro,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.vzw.indycar,"BuildNumber,AdvertisingID,DeviceName",Device or other IDs
com.walking.stepbooster,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.wallet.crypto.trustapp,"BuildNumber,DeviceName",Device or other IDs
com.warden.cam,"DeviceName,BuildNumber",Device or other IDs
com.wash.connect,"BuildNumber,DeviceName",Device or other IDs
com.wastickerapps.whatsapp.stickers,"DeviceName,BuildNumber",Device or other IDs
com.watchfacestudio.awfmnmlthin,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.water.reminder.tracker,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.waveline.nabd,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.weather.free.forecast.dailyweather,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.weather.weatherforcast.accurateweather.aleartwidget,Address,Personal info
com.weatherteam.rainy.forecast.radar.widgets,"DeviceName,BuildNumber",Device or other IDs
com.weawow,"Longitude,Latitude,DeviceName,BuildNumber","Location,Device or other IDs"
com.webroot.wms,"DeviceName,BuildNumber",Device or other IDs
com.weedmaps.app.android,"BuildNumber,Longitude,Latitude,DeviceName,AdvertisingID","Device or other IDs,Location"
com.welldonebro.gangstaidle,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.weplaydots.twodotsandroid,"Name,Email,Surname","Personal info,Emails"
com.wf.wellsfargomobile,"DeviceName,BuildNumber,Longitude,Latitude","Device or other IDs,Location"
com.whatnot_mobile,Email,Emails
com.whatsapp,"BuildNumber,DeviceName",Device or other IDs
com.whatsapp.w4b,"BuildNumber,DeviceName",Device or other IDs
com.whiture.apps.ludoorg,"Name,Email,Surname","Personal info,Emails"
com.wholee,"Longitude,Latitude",Location
com.whova.event,"BuildNumber,DeviceName",Device or other IDs
com.wickr.pro,"BuildNumber,DeviceName",Device or other IDs
com.winrgames.solitaire,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.wodol.dol,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.wolt.android,"Longitude,Latitude",Location
com.workoutathome.slim.beautiful,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.workoutplan.weighttracker.time,"DeviceName,BuildNumber",Device or other IDs
com.x.free.file.manager.app,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.x3m.tx4,"DeviceName,BuildNumber",Device or other IDs
com.x8bit.bitwarden,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.xgame.commander.io,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.xiaomi.smarthome,DeviceName,Device or other IDs
com.xiaomi.wearable,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.xiaoyu.hlight,"DeviceName,BuildNumber",Device or other IDs
com.xindong.rocket.gp.new,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.xoom.android.app,DeviceName,Device or other IDs
com.xtreme.energizer,"DeviceName,BuildNumber",Device or other IDs
com.xuanshi.robotdino,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.yalin.babycare,"DeviceName,BuildNumber",Device or other IDs
com.yandex.browser,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.yardi.systems.rentcafe.resident,"DeviceName,BuildNumber",Device or other IDs
com.yardmastery.lawnjournal,"DeviceName,BuildNumber",Device or other IDs
com.yeedi.app,"DeviceName,BuildNumber,SSID,Email,Surname,Name,AdvertisingID","Device or other IDs,Emails,Personal info"
com.yellowbrick.raceviewer,"DeviceName,BuildNumber",Device or other IDs
com.yogaworkout.flexrun3d,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.yokee.piano.keyboard,"DeviceName,BuildNumber",Device or other IDs
com.youneedabudget.evergreen.app,DeviceName,Device or other IDs
com.YovoGames.babycare,DeviceName,Device or other IDs
com.YovoGames.dentist,"DeviceName,BuildNumber",Device or other IDs
com.YovoGames.hair,DeviceName,Device or other IDs
com.YsoCorp.BasketAttack,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.YsoCorp.DinADN,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.YsoCorp.Feelingarrow,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.YsoCorp.FuryCars,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.YsoCorp.MonsterSummoner,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.YsoCorp.NinjaHands,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.YsoCorp.SlimeSlurp,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
