Package Name,Functions,Data Safety Labels
com.cams.vtech.mvb.pro,android.net.wifi.WifiInfo.getSSID,Device or other IDs
com.candywriter.catlife,"android.telephony.TelephonyManager.getCellLocation,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getDataNetworkType","Location,Precise location,Device or other IDs,Personal info,App info and performance,Approximate location"
com.car.parking.master.puzzle.truck.games,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getDataNetworkType,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy","Personal info,Device or other IDs,App info and performance,Diagnostics,App activity,Other app performance data"
com.car.parking.simulator.drive.out,"android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getUsableSpace,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,Device or other IDs,Personal info,App activity,Diagnostics"
com.carbonhealth.patient.prod,android.os.PowerManager.getCurrentThermalStatus,Diagnostics
com.CarBridgeRace,"android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso","App activity,Diagnostics,Other app performance data,Personal info"
com.cardgame.klondike.solitaire.classic.freecell.basic,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace","Personal info,App info and performance,Other app performance data,Diagnostics,App activity"
com.carry1st.minerescue,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.carxtech.carxdr2,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.CarXTech.highWay,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.carxtech.rally,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Device or other IDs"
com.casttv.castforchromecast.screencast,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.location.LocationManager.getLastKnownLocation,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getMacAddress,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Diagnostics,Location,Precise location,Approximate location,Other app performance data,Device or other IDs,App activity,Personal info"
com.casual.impostor.smasher,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator","Other app performance data,Device or other IDs,Personal info,App activity"
com.casual.stairwaytoheaven,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Other app performance data"
com.casualgames.snack,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace","App info and performance,Diagnostics,Personal info,Other app performance data"
com.casualhit.ropeman,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.casualjoygames.cooking.kitchen,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses","Personal info,App activity"
com.catdaddy.cat22,java.io.File.getUsableSpace,Other app performance data
com.cavagrill.cavagrill.android.app,"android.os.StrictMode.getThreadPolicy,android.location.LocationManager.getCurrentLocation,android.os.StrictMode.getVmPolicy,android.location.LocationManager.getLastKnownLocation,java.io.File.getUsableSpace,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.location.LocationManager.requestLocationUpdates","App info and performance,Location,Precise location,Approximate location,Other app performance data,App activity,Diagnostics"
com.cawice.android,android.bluetooth.BluetoothHeadset.getConnectedDevices,Device or other IDs
com.cb.cakebaker.bakinggames.makergames,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso","App activity,Device or other IDs,Personal info"
com.cdgames.fidget3d,"android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace","Device or other IDs,App info and performance,Personal info,App activity,Other app performance data,Diagnostics"
com.cedar.stonehoney,"android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Precise location"
com.centracu.centracu,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","App info and performance,Diagnostics"
com.cg.android.babycountdown,"java.io.File.getTotalSpace,android.app.ActivityManager.getRunningTasks,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses","Other app performance data,App activity,Personal info"
com.cg.android.countdown,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso","App activity,Personal info,Device or other IDs"
com.cg.live.wallsengine,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,App activity,Device or other IDs,Personal info"
com.cga.my.color.note.notepad,"android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningTasks","Personal info,App activity,App info and performance,Diagnostics,Device or other IDs,Other app performance data"
com.cgteam.ragdollfallsimulaotr,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy","App info and performance,Personal info,Other app performance data,Diagnostics,App activity,Device or other IDs"
com.chanel.weather.forecast.accu,"android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,App activity,Personal info"
com.channel.live.accuate.forecast.weather,"android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getBSSID,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.location.LocationManager.getLastKnownLocation,android.location.LocationManager.requestLocationUpdates,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getAllCellInfo,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy","Personal info,Device or other IDs,App activity,App info and performance,Diagnostics,Location,Precise location,Approximate location"
com.channel.weather.forecast,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.location.LocationManager.getLastKnownLocation,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID","App info and performance,Personal info,Diagnostics,Location,Precise location,Approximate location,App activity,Device or other IDs"
com.channel.weather.forecast.live.radar,"android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Precise location,Personal info"
com.chapter3.fbr.battleroyale,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Device or other IDs,App activity,App info and performance,Other app performance data,Diagnostics"
com.charge.them.all,"android.telephony.TelephonyManager.getCellLocation,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Location,Precise location,Personal info"
com.chase.sig.android,"android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation","Precise location,Approximate location"
com.chating.messages.chat.fun,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,Device or other IDs,Personal info,App activity"
com.checkitt,android.location.LocationManager.getLastKnownLocation,Precise location
com.cherrycoop.and.ccfilemanager,"android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.accounts.AccountManager.getAccountsByType","App info and performance,Diagnostics,App activity,Personal info"
com.cherrycoop.canary.cccleaner,"android.accounts.AccountManager.getAccountsByType,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Device or other IDs,App info and performance,App activity,Diagnostics"
com.chess.chesscoach,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.childreward,"android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Device or other IDs,Personal info"
com.ChipcoChipcoStd.Everyone.Sings,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
com.chipsguide.app.roav.fmplayer,"android.bluetooth.BluetoothDevice.getType,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.Build.getSerial,java.net.NetworkInterface.getHardwareAddress,android.app.ActivityManager.getRunningAppProcesses,android.bluetooth.BluetoothA2dp.getConnectedDevices,android.telephony.TelephonyManager.getSubscriberId,android.telephony.TelephonyManager.getDeviceId,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getMacAddress,android.telephony.TelephonyManager.getNetworkOperatorName,android.bluetooth.BluetoothDevice.getName,android.bluetooth.BluetoothHeadset.getConnectedDevices","Device or other IDs,App info and performance,Diagnostics,App activity,Personal info"
com.chris.chagephotoblock,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.cider,"java.io.File.getUsableSpace,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks","Other app performance data,App activity"
com.cincoapp.labiblia,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator","Personal info,Device or other IDs"
com.circular.pixels,"android.content.ContentProvider.openAssetFile,java.io.File.getUsableSpace,android.content.ContentProvider.openTypedAssetFile","Files and docs,Other app performance data"
com.cisco.webex.meetings,"android.bluetooth.BluetoothA2dp.getConnectedDevices,android.bluetooth.BluetoothHeadset.getConnectedDevices",Device or other IDs
com.cisco.wx2.android,android.net.wifi.WifiInfo.getSSID,Device or other IDs
com.city.coach.bus.driver.simulator.duty,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses","Diagnostics,Personal info,Other app performance data,App activity"
com.city.coach.bus.simulator.drive,"android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy","App activity,App info and performance,Diagnostics,Device or other IDs"
com.city.flying.ambulance.rescue,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks","App info and performance,Personal info,Diagnostics,Device or other IDs,App activity"
com.clapclap.buildyourvehicle,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.getLastKnownLocation,java.io.File.getTotalSpace","Personal info,Device or other IDs,App info and performance,Other app performance data,Diagnostics,Location,Precise location,Approximate location"
com.clapclap.submarine,android.location.LocationManager.getLastKnownLocation,Precise location
com.classpass.classpass,"java.io.File.getUsableSpace,android.location.LocationManager.getCurrentLocation,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.location.LocationManager.getLastKnownLocation,android.os.StrictMode.getThreadPolicy","App info and performance,Other app performance data,Precise location"
com.clean.junk.phone.booster.smart.master,"android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso","Location,Precise location,Approximate location,Device or other IDs,App info and performance,Other app performance data,App activity,Personal info,Diagnostics"
com.clean.oneboost.cleaner.onebooster.security,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getUsableSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.accounts.AccountManager.getAccountsByType,android.app.ActivityManager.getRunningTasks","Personal info,Other app performance data,App activity"
com.clean.phone.turbo.booster.one.master,"android.location.LocationManager.requestLocationUpdates,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.location.LocationManager.getLastKnownLocation,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.location.LocationManager.requestSingleUpdate","Location,Precise location,Approximate location,Device or other IDs,App info and performance,Diagnostics,Personal info,App activity,Other app performance data"
com.cleaner.fastcleaner.booster.security.clean,"java.io.File.getFreeSpace,java.io.File.getUsableSpace,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks","Other app performance data,App activity,Personal info"
com.cloudflare.onedotonedotonedotone,"android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID","App info and performance,App activity,Device or other IDs"
com.CloudyFridayStd.superidol,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Other app performance data"
com.cmgdigital.wsbtvhandset,"android.net.wifi.WifiInfo.getSSID,android.location.LocationManager.requestLocationUpdates,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator","Device or other IDs,Location,Precise location,Approximate location,Personal info"
com.cnbc.client,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.cocoplay.fashion.style,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.code.bluegeny.myhomeview,"android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks",App activity
com.codeway.wonder,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.codewaystudios.facedance,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace","Personal info,Diagnostics,Other app performance data"
com.codigames.idle.dinosaur.park.tycoon,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,Personal info,Other app performance data"
com.codigames.idle.prison.empire.manager.tycoon,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","Personal info,App info and performance,Diagnostics"
com.codigames.idle.theme.park.tycoon,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy","Personal info,App info and performance,Diagnostics"
com.codigames.pet.rescue.empire.tycoon,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Diagnostics,Personal info,Device or other IDs"
com.coffeebeanventures.easyvoicerecorder,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Other app performance data"
com.collectorz.javamobile.android.comics,android.os.StrictMode.getThreadPolicy,App info and performance
com.color.call.screen.color.phone.themes,"android.telephony.TelephonyManager.getSubscriberId,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getDeviceId,java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getBSSID,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getPhoneCount,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getSimSerialNumber,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID,android.os.Build.getSerial,android.telephony.TelephonyManager.getImei,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningTasks","Device or other IDs,App info and performance,Other app performance data,Personal info,Diagnostics,App activity"
com.color.number.sanbox.pixel.art,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getDataNetworkType,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator","Personal info,App info and performance,Device or other IDs,App activity,Other app performance data,Diagnostics"
com.colorbynumber.unicorn.pixel.art.pokepix.draw.paintbynumber,"android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy","Personal info,App activity,App info and performance,Other app performance data,Device or other IDs,Diagnostics"
com.coloring.lwapps,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.colorsnap,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","App info and performance,App activity,Personal info,Diagnostics"
com.colorswitch.switch2,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getDataNetworkType,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID","App info and performance,Device or other IDs,Other app performance data,Personal info,Diagnostics"
com.colossi.survival.gladiators,android.net.wifi.WifiInfo.getMacAddress,Device or other IDs
com.combyne.app,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.comfun.mobile.ludo.gpas,android.location.LocationManager.getLastKnownLocation,"Location,Precise location,Approximate location"
com.command2020,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getBSSID,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy","Personal info,App info and performance,Device or other IDs,App activity"
com.companion.homeworkout.fitness,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Personal info,App activity,Diagnostics"
com.company.toster,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getCellLocation,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator","Diagnostics,Location,Precise location,Personal info,Device or other IDs"
com.computerlunch.evolution,"android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Device or other IDs"
com.concretesoftware.golf,android.os.PowerManager.getCurrentThermalStatus,Diagnostics
com.concretesoftware.pbachallenge_androidmarket,android.os.PowerManager.getCurrentThermalStatus,Diagnostics
com.concur.breeze,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getSSID","App info and performance,Device or other IDs"
com.condenast.thenewyorker.android,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Personal info"
com.contentsfirst.tappytoon,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getMacAddress,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.bluetooth.BluetoothAdapter.getName,android.net.wifi.WifiInfo.getSSID","App info and performance,Other app performance data,Device or other IDs,Diagnostics"
com.contextlogic.wish,android.location.LocationManager.requestLocationUpdates,Precise location
com.contorra.golfpad,"android.location.LocationManager.getLastKnownLocation,android.location.LocationManager.requestLocationUpdates","Precise location,Approximate location"
com.cookapps.ff.moderncity,"android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getDataNetworkType,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,Personal info,App info and performance,Other app performance data,App activity,Diagnostics"
com.cookapps.mylotterydreamhome,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getDataNetworkType,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus","Personal info,App info and performance,App activity,Device or other IDs,Other app performance data,Diagnostics"
