Package Name,PIIS,Data Safety Labels
ai.replika.app,"DeviceName,BuildNumber",Device or other IDs
air.au.com.metro.DumbWaysToDie2,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
air.com.darkdome.nowhere.house,"DeviceName,BuildNumber",Device or other IDs
air.com.darkdome.unwanted.experiment,"DeviceName,BuildNumber",Device or other IDs
air.com.games2win.internationalfashionstylist,"DeviceName,BuildNumber",Device or other IDs
air.com.neon.games.WBT,"DeviceName,BuildNumber",Device or other IDs
air.com.readysquare.sckeys,"DeviceName,BuildNumber",Device or other IDs
air.com.sgn.cookiejam.gp,"DeviceName,BuildNumber",Device or other IDs
air.com.wizits.buddies,"DeviceName,BuildNumber",Device or other IDs
all.in.one.calculator,"DeviceName,BuildNumber",Device or other IDs
alpha.sticker.maker,"DeviceName,BuildNumber",Device or other IDs
altergames.carlauncher,"DeviceName,BuildNumber",Device or other IDs
app.feelsy,"BuildNumber,DeviceName",Device or other IDs
app.kids360.parent,"DeviceName,MCC+MNC,BuildNumber",Device or other IDs
app.sweepy.sweepy,"Surname,Email,Name","Personal info,Emails"
armworkout.armworkoutformen.armexercises,"DeviceName,BuildNumber",Device or other IDs
arproductions.andrew.worklog,"DeviceName,BuildNumber",Device or other IDs
at.nk.tools.iTranslate,"DeviceName,BuildNumber",Device or other IDs
au.com.shiftyjelly.pocketcasts,DeviceName,Device or other IDs
audio.sound.effect.bass.virtrualizer.equalizer,"DeviceName,BuildNumber",Device or other IDs
audio.volume.bass.booster.equalizer,"DeviceName,BuildNumber",Device or other IDs
audioeditor.musiceditor.soundeditor.songeditor,"DeviceName,BuildNumber",Device or other IDs
ball.sort.puzzle.color.sorting.bubble.games,"DeviceName,BuildNumber",Device or other IDs
bath.coupons.forbodyworks,"DeviceName,BuildNumber",Device or other IDs
bcom.rrdianshiase.table,"DeviceName,BuildNumber",Device or other IDs
beatmaker.edm.musicgames.gunsounds,"DeviceName,BuildNumber",Device or other IDs
beatmaker.edm.musicgames.PianoGames,"DeviceName,BuildNumber",Device or other IDs
beauty.selfiecamera.beautycam.youbeautymakeup,"DeviceName,BuildNumber",Device or other IDs
beetles.puzzle.solitaire,"DeviceName,BuildNumber",Device or other IDs
best.photo.app.manhairstyles2018,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
best.photo.app.mermaid,"DeviceName,BuildNumber",Device or other IDs
billiards.shooting.ball.games,"DeviceName,BuildNumber",Device or other IDs
block.puzzle.sudoku.free.game.classic.offline,"DeviceName,BuildNumber",Device or other IDs
blockpuzzle.game.block.puzzle,"DeviceName,BuildNumber",Device or other IDs
blockpuzzle.new1010.jewelgames.puzzlegames,"DeviceName,BuildNumber",Device or other IDs
bloodpressure.bloodpressureapppro.bloodpressureapp,"DeviceName,BuildNumber",Device or other IDs
bloodpressuremonitor.bloodpressureapp.bpmonitor,"DeviceName,BuildNumber",Device or other IDs
bodyfast.zero.fastingtracker.weightloss,"DeviceName,BuildNumber",Device or other IDs
bp.free.puzzle.game.mahjong.onet,"DeviceName,BuildNumber",Device or other IDs
br.com.rodrigokolb.realdrum,"DeviceName,BuildNumber",Device or other IDs
br.com.tapps.weareilluminati,"DeviceName,BuildNumber",Device or other IDs
breastenlarger.bodyeditor.photoeditor,"DeviceName,BuildNumber",Device or other IDs
bts.kpop.piano.music.tiles,"DeviceName,BuildNumber",Device or other IDs
buttocksworkout.hipsworkouts.forwomen.legworkout,"DeviceName,BuildNumber",Device or other IDs
camera.selfie.editor,"DeviceName,BuildNumber",Device or other IDs
candymanor.homedesign.match3,"DeviceName,BuildNumber",Device or other IDs
cc.forestapp,"DeviceName,BuildNumber",Device or other IDs
cc.relive.reliveapp,"DeviceName,BuildNumber",Device or other IDs
ch.protonmail.android,"DeviceName,BuildNumber",Device or other IDs
cn.fitdays.fitdays,"DeviceName,BuildNumber",Device or other IDs
co.blocksite,"DeviceName,BuildNumber",Device or other IDs
co.familykeeper.parents,"DeviceName,BuildNumber",Device or other IDs
co.happybits.marcopolo,"DeviceName,BuildNumber",Device or other IDs
co.peppertheapp.android,"DeviceName,BuildNumber",Device or other IDs
co.real.productionreal2,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
co.theguru.sch,"DeviceName,BuildNumber",Device or other IDs
co.vulcanlabs.printer,"BuildNumber,DeviceName",Device or other IDs
codematics.universal.tv.remote.control,"DeviceName,BuildNumber",Device or other IDs
com.aa.Car.Driving.GT.Stunts.Racing2,"DeviceName,BuildNumber",Device or other IDs
com.aadevelopers.volumebooster,"DeviceName,BuildNumber",Device or other IDs
com.abercrombie.hollister,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.abi.car.parking,"DeviceName,BuildNumber",Device or other IDs
com.abi.fnf.music.race3d,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.abi.robber.puzzle.thief,"DeviceName,BuildNumber",Device or other IDs
com.accurate.channel.forecast.live.weather,"DeviceName,BuildNumber",Device or other IDs
com.accurate.forecast.live.weather.channel,"DeviceName,BuildNumber",Device or other IDs
com.accurate.live.weather.forecast.pro,"DeviceName,BuildNumber",Device or other IDs
com.accurate.local.weather.forecast.live,"DeviceName,BuildNumber",Device or other IDs
com.accurate.weather.forecast.live,"DeviceName,BuildNumber",Device or other IDs
com.acmeaom.android.myradar,"DeviceName,BuildNumber",Device or other IDs
com.actionfit.blockocean1010,"DeviceName,BuildNumber",Device or other IDs
com.activision.callofduty.shooter,"DeviceName,BuildNumber",Device or other IDs
com.ADC.CargoParking,"DeviceName,BuildNumber",Device or other IDs
com.adc.HyperCards,"DeviceName,BuildNumber",Device or other IDs
com.adc.superhero,"DeviceName,BuildNumber",Device or other IDs
com.adobe.reader,"DeviceName,BuildNumber,Surname,Email,Name","Device or other IDs,Personal info,Emails"
com.adobe.scan.android,"DeviceName,BuildNumber,Surname,Email,Name,Google_Services_Framework_ID","Device or other IDs,Personal info,Emails"
com.adobe.spark.post,Email,Emails
com.adpdigital.mbs.ayande,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.advancedmobile.android.ghin,"DeviceName,BuildNumber",Device or other IDs
com.advant.streamer,"Surname,Name,Email","Personal info,Emails"
com.aetna.aetnahealth,"DeviceName,BuildNumber",Device or other IDs
com.afgame.app.poolball,"DeviceName,BuildNumber",Device or other IDs
com.agedstudio.card.solitaire.klondike,"DeviceName,BuildNumber,Surname,Name,MCC+MNC,Email,Android Serial Number,IMEI","Device or other IDs,Personal info,Emails"
com.agedstudio.card.spider.solitaire,"DeviceName,BuildNumber,Surname,Name,MCC+MNC,Email,Android Serial Number,IMEI","Device or other IDs,Personal info,Emails"
com.agent.action,"Surname,Name,Email","Personal info,Emails"
com.ahoygames.rummy,"Surname,Name,Email","Personal info,Emails"
com.aim.racing,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.aim.stunts,"DeviceName,BuildNumber",Device or other IDs
com.airgoat.goat,"DeviceName,BuildNumber",Device or other IDs
com.aisense.otter,"DeviceName,BuildNumber,Email","Device or other IDs,Emails"
com.al.realdrive,"DeviceName,BuildNumber",Device or other IDs
com.alhiwar,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.alibaba.aliexpresshd,"DeviceName,BuildNumber",Device or other IDs
com.alibaba.intl.android.apps.poseidon,"BuildNumber,DeviceName",Device or other IDs
com.Alienforcegames.ChessFusionFree,"DeviceName,BuildNumber",Device or other IDs
com.alienshooter.galaxy.attack2,"BuildNumber,DeviceName",Device or other IDs
com.aliza.carfactory,"DeviceName,BuildNumber",Device or other IDs
com.aljazeera.mobile,"DeviceName,BuildNumber",Device or other IDs
com.alldocument.fileviewer.documentreader,"DeviceName,BuildNumber",Device or other IDs
com.alldocumentsreader.pdf.fileviewer,"DeviceName,BuildNumber",Device or other IDs
com.allegion.leopard,"DeviceName,BuildNumber",Device or other IDs
com.allenmm.archery,"DeviceName,BuildNumber",Device or other IDs
com.allfootball.news,"DeviceName,BuildNumber",Device or other IDs
com.AllInclusive.SquareSort,"DeviceName,BuildNumber",Device or other IDs
com.alltrails.alltrails,Email,Emails
com.aloha.browser,"DeviceName,BuildNumber",Device or other IDs
com.alpg.bingo,"Surname,Name,Email","Personal info,Emails"
com.alrabiaa.tv,"DeviceName,BuildNumber",Device or other IDs
com.alrabiaatv.app,"DeviceName,BuildNumber",Device or other IDs
com.amanotes.db,"Surname,Name,Email","Personal info,Emails"
com.amanotes.gs.g02,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.amayasoft.dinosaur.games.little.kids.toddlers,"DeviceName,BuildNumber",Device or other IDs
com.amazon.dee.app,"DeviceName,BuildNumber",Device or other IDs
com.amazon.storm.lightning.client.aosp,"DeviceName,BuildNumber",Device or other IDs
com.amila.parenting,"Surname,Name,Email","Personal info,Emails"
com.amour.chicme,"DeviceName,BuildNumber",Device or other IDs
com.amrita.emperor,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.amrita.producer,"DeviceName,BuildNumber",Device or other IDs
com.AnatomyLearning.Anatomy3DViewer3,"DeviceName,BuildNumber",Device or other IDs
com.andiqwer.skyblock_maps,"DeviceName,BuildNumber",Device or other IDs
com.android.chrome,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.andromo.dev759880.app845507,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.andrwq.recorder,"DeviceName,BuildNumber",Device or other IDs
com.anghami,"Surname,Name,DeviceName,Email,BuildNumber,Google_Services_Framework_ID","Personal info,Device or other IDs,Emails"
com.animedressupgames.chibi,"DeviceName,BuildNumber",Device or other IDs
com.anoshenko.android.solitaires,"DeviceName,BuildNumber",Device or other IDs
com.anovaculinary.android,"DeviceName,BuildNumber",Device or other IDs
com.ansangha.drjb,"Surname,Name,Email","Personal info,Emails"
com.ants360.yicamera.international,"DeviceName,BuildNumber",Device or other IDs
com.anydo,"DeviceName,BuildNumber",Device or other IDs
com.aoitek.lollipop,"DeviceName,BuildNumber",Device or other IDs
com.apalon.myclockfree,"Longitude,Latitude",Location
com.apmex.spot,"DeviceName,BuildNumber,Latitude,Longitude,MCC+MNC,BSSID,SSID","Device or other IDs,Location"
com.app.disposeit,"DeviceName,BuildNumber",Device or other IDs
com.app.Heardlegame1,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.app.hider.master.pro,"DeviceName,BuildNumber",Device or other IDs
com.app.magicmoneyguest,"DeviceName,BuildNumber",Device or other IDs
com.app.offerit,"DeviceName,BuildNumber",Device or other IDs
com.app.onice,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.app.pureple,"DeviceName,BuildNumber",Device or other IDs
com.app.rescuecut,"DeviceName,BuildNumber",Device or other IDs
com.app.sammyfans,"DeviceName,BuildNumber",Device or other IDs
com.appcraft.number.puzzle,"DeviceName,BuildNumber",Device or other IDs
com.appfolio.resident_portal,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.appicon.theme.changer,"DeviceName,BuildNumber",Device or other IDs
com.apple.android.music,"DeviceName,BuildNumber",Device or other IDs
com.apple.bnd,"DeviceName,BuildNumber",Device or other IDs
com.application.zomato,"Latitude,Longitude,DeviceName,BuildNumber","Location,Device or other IDs"
com.apposter.watchmaker,"DeviceName,BuildNumber",Device or other IDs
com.appquiz.baby.ballons,"DeviceName,BuildNumber",Device or other IDs
com.appspro.best.ringtones2017,"DeviceName,BuildNumber",Device or other IDs
com.appswing.qr.barcodescanner.barcodereader,"DeviceName,BuildNumber",Device or other IDs
com.apptionlabs.meater_app,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.aquiris.horizonchase,"Surname,Name,Email","Personal info,Emails"
com.arf.weatherstation,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.arioch.efgr,"DeviceName,BuildNumber",Device or other IDs
com.arjonasoftware.babycam,"DeviceName,BuildNumber",Device or other IDs
com.artoon.bidwhistoffline,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.artysoul.photoeditor.collagemaker.image.editor,"DeviceName,BuildNumber",Device or other IDs
com.aryservices.arynews.en,"DeviceName,BuildNumber",Device or other IDs
com.asiacell.asiacellodp,"DeviceName,BuildNumber,SSID,MCC+MNC",Device or other IDs
com.ASmallGame.themagicfinger,"DeviceName,BuildNumber",Device or other IDs
com.aso.tdf2012int,"DeviceName,BuildNumber",Device or other IDs
com.asobimo.toramonline,"DeviceName,BuildNumber",Device or other IDs
com.aspiro.tidal,"DeviceName,BuildNumber",Device or other IDs
com.astarsoftware.euchre,Email,Emails
com.astarsoftware.hearts,Email,Emails
com.astarsoftware.spades,Email,Emails
com.atsoft.fnfmusic,"DeviceName,BuildNumber",Device or other IDs
com.atsoft.fnfrun3d,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.atsoft.friday.raptime.funkin,"DeviceName,BuildNumber",Device or other IDs
com.atsoft.merge.monster,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.atsoft.tricky.brain.quiz2,"DeviceName,BuildNumber",Device or other IDs
com.authy.authy,"DeviceName,BuildNumber",Device or other IDs
com.autoclicker.autotap.autoclick,"DeviceName,BuildNumber",Device or other IDs
com.autodesk.homestyler,"DeviceName,BuildNumber",Device or other IDs
com.avecreation.drivingzonegermany,"DeviceName,BuildNumber,IMEI,Google_Services_Framework_ID,Surname,Name,Email","Device or other IDs,Personal info,Emails"
com.avelog.squirrelonline,Email,Emails
com.avid.cue,"DeviceName,BuildNumber",Device or other IDs
com.avizia.blackwell.provider,"DeviceName,BuildNumber",Device or other IDs
com.aws.android,Email,Emails
com.axios.axios,"DeviceName,BuildNumber",Device or other IDs
com.azgame.app.poolcity,"DeviceName,BuildNumber",Device or other IDs
com.azure.authenticator,"DeviceName,BuildNumber",Device or other IDs
com.azurgames.stackball,"Surname,Name,Email","Personal info,Emails"
com.babbel.mobile.android.en,"DeviceName,BuildNumber",Device or other IDs
com.baby.toddler.games,"DeviceName,BuildNumber",Device or other IDs
com.babyg,"DeviceName,BuildNumber",Device or other IDs
com.babysits,"DeviceName,BuildNumber",Device or other IDs
com.babysparks.babysparks,"DeviceName,BuildNumber",Device or other IDs
com.backmarket,Email,Emails
com.backthen.android,"DeviceName,BuildNumber,Surname,Name","Device or other IDs,Personal info"
com.bamnetworks.mobile.android.ballpark,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.bamnetworks.mobile.android.fantasy.bts,Email,Emails
com.bamnetworks.mobile.android.gameday.milb,Email,Emails
com.bandagames.mpuzzle.gp,"Surname,Name,Email","Personal info,Emails"
com.bandainamcoent.dblegends_ww,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.bandainamcoent.ninjavoltage_app,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.bandainamcoent.saoifww,"DeviceName,BuildNumber,Google_Services_Framework_ID,Surname,Name,Email","Device or other IDs,Personal info,Emails"
com.bandainamcogames.dbzdokkanww,"DeviceName,BuildNumber",Device or other IDs
com.bandlab.bandlab,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.baramgames.coloringpopit,"Surname,Name,Email","Personal info,Emails"
com.barrons.us,Email,Emails
com.bas.hit.volm.dy,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.battlecreek.offroadoutlaws,"DeviceName,BuildNumber",Device or other IDs
com.baviux.voicechanger,"DeviceName,BuildNumber",Device or other IDs
com.bazambazi,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.beat.light,"DeviceName,BuildNumber",Device or other IDs
com.beauty.glittercoloringdodo,"DeviceName,BuildNumber",Device or other IDs
com.beckett,"DeviceName,BuildNumber",Device or other IDs
com.becloser,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email,Address,Latitude,Longitude","Device or other IDs,Personal info,Emails,Location"
com.begamob.rokuremote,"DeviceName,BuildNumber",Device or other IDs
com.begma.bhoppro,Email,Emails
com.behance.behance,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.belk.android.belk,"Latitude,Longitude",Location
com.belkagames.solitaire,Email,Emails
com.bello.shootingworld2,"DeviceName,BuildNumber",Device or other IDs
com.BeresnevGames.Knife,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.berobo.police.scanner.x,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.bestringtonesapps.oldphoneringtones,"Surname,Name,Email","Personal info,Emails"
com.bethsoft.blade,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.bethsoft.falloutshelter,Email,Emails
com.bettergames.real.drivingschool.simulator,"DeviceName,BuildNumber",Device or other IDs
com.betterhelp,"DeviceName,BuildNumber",Device or other IDs
com.bg.flyermaker,"DeviceName,BuildNumber",Device or other IDs
com.bg.procarParking.real.simulation.drive,"DeviceName,BuildNumber",Device or other IDs
com.bigbluebubble.singingmonsters.full,Email,Emails
com.bigduckgames.flow,"Surname,Name,Email","Personal info,Emails"
com.bigfishgames.fairwaysolitaireuniversalf2pgoogle,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.bigfishgames.mergetalesgoog,"DeviceName,BuildNumber",Device or other IDs
com.biglime.cookingmadness,"DeviceName,BuildNumber",Device or other IDs
com.bike.stunt.d.master.games,"DeviceName,BuildNumber",Device or other IDs
com.bilibilien.arterygear,"DeviceName,BuildNumber",Device or other IDs
com.billiards.city.pool.nation.club,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.billiards.shooting.ball.pool,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.biloholdings.mywinndixie.prod,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.bilt.mobile,"DeviceName,BuildNumber",Device or other IDs
com.bimiboo.adventure,"DeviceName,BuildNumber",Device or other IDs
com.bimiboo.coloring,"DeviceName,BuildNumber",Device or other IDs
com.bimiboo.drawing,"DeviceName,BuildNumber",Device or other IDs
com.bimiboo.playandlearn,"DeviceName,BuildNumber",Device or other IDs
com.Binacle.FirstToLife,"DeviceName,BuildNumber",Device or other IDs
com.binance.dev,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.binaryguilt.completemusicreadingtrainer,"DeviceName,BuildNumber,IMEI,IMSI,MCC+MNC",Device or other IDs
com.bingo.island.android,"DeviceName,BuildNumber",Device or other IDs
com.bingo.riches,"DeviceName,BuildNumber",Device or other IDs
com.bingo.tour.party.crazy.free,"DeviceName,BuildNumber,Google_Services_Framework_ID,Email","Device or other IDs,Emails"
com.binteraktive.kniffel.live,"DeviceName,BuildNumber",Device or other IDs
com.bitcoin.mwallet,"Latitude,Longitude",Location
com.bitsmedia.android.muslimpro,Email,Emails
com.bitstrips.imoji,"DeviceName,BuildNumber",Device or other IDs
com.bkfc,"DeviceName,BuildNumber",Device or other IDs
com.blackcaviargames.samediresidence,"DeviceName,BuildNumber",Device or other IDs
com.blacklightsw.ludo,"DeviceName,BuildNumber",Device or other IDs
com.bleacherreport.android.teamstream,"DeviceName,BuildNumber",Device or other IDs
com.blinkslabs.blinkist.android,"DeviceName,BuildNumber",Device or other IDs
com.blizzard.wtcg.hearthstone,"Latitude,Longitude",Location
com.block.game.jigsaw.puzzles,"DeviceName,BuildNumber",Device or other IDs
com.block.jigsaw.puzzle.gallery,"DeviceName,BuildNumber",Device or other IDs
com.bloomberg.android.plus,"DeviceName,BuildNumber",Device or other IDs
com.bluecrossma.bcbsma,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.bluelightech.ultra4kwallpaper,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.bluesoft.clonappmessenger,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.blustar.lysn.usgp,"DeviceName,BuildNumber",Device or other IDs
com.bmhsol.dinosuare.wild.jurrasic,"Surname,Name,Email","Personal info,Emails"
com.bodyfast,"DeviceName,BuildNumber",Device or other IDs
com.bomcomics.bomtoon.playstore,"DeviceName,BuildNumber",Device or other IDs
com.bonbongame.hairdresser.hair.style.salon.game,"DeviceName,BuildNumber",Device or other IDs
com.booking,"Latitude,Longitude,Email","Location,Emails"
com.boombitgames.Dartsy,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.boombitgames.DrivingSchoolParking,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.bose.monet,"DeviceName,BuildNumber",Device or other IDs
com.BountySolitaire.MoneyGames.CashRewards,"DeviceName,BuildNumber",Device or other IDs
com.boxitsoft.battleofwizards,"DeviceName,BuildNumber,Google_Services_Framework_ID,Surname,Name,Email","Device or other IDs,Personal info,Emails"
com.boyslovecomics.comicbook,"DeviceName,BuildNumber",Device or other IDs
com.brain.story.ntstudio,"DeviceName,BuildNumber",Device or other IDs
com.brainium.spiderfree,"Surname,Name,Email","Personal info,Emails"
com.bricksbreaker.balls.crusher.bricks,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.bricksbreakerballs.royal.king.ball.blast,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bridebook.mobileapp,"DeviceName,BuildNumber",Device or other IDs
com.bridger.firetrac,"BuildNumber,DeviceName",Device or other IDs
com.brilliantgamez.flame.hero.flying.robot.speed.hero,"DeviceName,BuildNumber",Device or other IDs
com.brinker.chilis,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.brother.printservice,"DeviceName,BuildNumber",Device or other IDs
com.BrownyBerryStd.BaddiesFunkin,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.brunswickbowling.sync.passport,"BuildNumber,Name,Email,Surname,Google_Services_Framework_ID,DeviceName,Longitude,Latitude","Device or other IDs,Personal info,Emails,Location"
com.bruyere.android.solitaire,"DeviceName,BuildNumber,Google_Services_Framework_ID,Surname,Name,Email","Device or other IDs,Personal info,Emails"
com.bss.game.DicastRoc,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.bubble.shooter.boom.star.games,"DeviceName,BuildNumber",Device or other IDs
com.bubbleboxes.match3d,"DeviceName,BuildNumber",Device or other IDs
com.bubbleshooter.popbubbles.shootbubblesgame,"DeviceName,BuildNumber",Device or other IDs
com.budgestudios.googleplay.BarbieDreamhouse,"BuildNumber,DeviceName",Device or other IDs
com.budgestudios.googleplay.BudgeWorld,DeviceName,Device or other IDs
com.budgestudios.googleplay.HotWheelsUnlimited,BuildNumber,Device or other IDs
com.budgestudios.googleplay.PawPatrolRescueWorld,BuildNumber,Device or other IDs
com.budjehn.oldsoulsongs,"DeviceName,BuildNumber",Device or other IDs
com.buff.game.appmobile,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.build.vip.realm.city,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.buoy76.huntpredictor,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.bushiroad.en.bangdreamgbp,Email,Emails
com.bushnell.golf,"DeviceName,BuildNumber",Device or other IDs
com.buzzfeed.tasty,"DeviceName,BuildNumber",Device or other IDs
com.bytetyper.gemstack,"DeviceName,BuildNumber",Device or other IDs
com.bytetyper.iwantpizza,"DeviceName,BuildNumber",Device or other IDs
com.byv.TheArchers2,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.cagames.racing.real.speed.cars.drive,"DeviceName,BuildNumber",Device or other IDs
com.callpod.android_apps.keeper,"DeviceName,BuildNumber",Device or other IDs
com.cambrigames.coloring,"DeviceName,BuildNumber",Device or other IDs
com.campchef.iotgrill,"DeviceName,BuildNumber",Device or other IDs
com.cams.vtech.mvb.pro,"DeviceName,BuildNumber",Device or other IDs
com.canva.editor,"DeviceName,BuildNumber",Device or other IDs
com.cappital.prageru,"DeviceName,BuildNumber",Device or other IDs
com.CarBridgeRace,"DeviceName,BuildNumber",Device or other IDs
com.cardgame.solitaire.fishdom,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.caremark.caremark,"DeviceName,BuildNumber",Device or other IDs
com.carry1st.minerescue,"DeviceName,BuildNumber,Google_Services_Framework_ID,Surname,Name,Email","Device or other IDs,Personal info,Emails"
com.castlight.clh.view,"DeviceName,BuildNumber",Device or other IDs
com.casual.impostor.smasher,"DeviceName,BuildNumber",Device or other IDs
com.casualjoygames.cooking.kitchen,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.catdaddy.cat22,"Surname,Name,Email","Personal info,Emails"
com.cavagrill.cavagrill.android.app,"DeviceName,BuildNumber",Device or other IDs
com.cawice.android,"DeviceName,BuildNumber",Device or other IDs
com.cb.cakebaker.bakinggames.makergames,"DeviceName,BuildNumber",Device or other IDs
com.cb.pregnancygames.babygames.caregames,"DeviceName,BuildNumber",Device or other IDs
com.cb.pregnant.mom.baby.newborn.care.games,"DeviceName,BuildNumber",Device or other IDs
com.cdprojektred.gwent,"Surname,Name,Email","Personal info,Emails"
com.centracu.centracu,"DeviceName,BuildNumber",Device or other IDs
com.cerebelliumapps.motoextremeracing,"DeviceName,BuildNumber",Device or other IDs
com.cg.android.babycountdown,"DeviceName,BuildNumber",Device or other IDs
com.channel.weather.forecast.live.radar,"Latitude,Longitude,DeviceName,BuildNumber,MCC+MNC","Location,Device or other IDs"
com.chase.sig.android,"DeviceName,BuildNumber",Device or other IDs
com.chating.messages.chat.fun,"DeviceName,BuildNumber",Device or other IDs
com.checkitt,"DeviceName,BuildNumber,Latitude,Longitude,Address","Device or other IDs,Location,Personal info"
com.chelseafc.the5thstand,"DeviceName,BuildNumber",Device or other IDs
com.chess.strategy.boardgame,"DeviceName,BuildNumber",Device or other IDs
com.cider,"DeviceName,BuildNumber",Device or other IDs
com.cisco.webex.meetings,"DeviceName,BuildNumber",Device or other IDs
com.cisco.wx2.android,"DeviceName,BuildNumber",Device or other IDs
com.city.coach.bus.driver.simulator.duty,"DeviceName,BuildNumber",Device or other IDs
com.city.coach.bus.simulator.drive,"DeviceName,BuildNumber",Device or other IDs
com.cloudedge.smarteye,"DeviceName,BuildNumber",Device or other IDs
com.cloudflare.onedotonedotonedotone,Email,Emails
com.clovergames.lordofheroes,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.clue.android,"DeviceName,BuildNumber",Device or other IDs
com.cocoplay.diy.fashion,"Surname,Name,Email","Personal info,Emails"
com.cocoplay.gymnastics.acrobat,"Surname,Name,Email","Personal info,Emails"
com.cocoplay.roller.girl,"Surname,Name,Email","Personal info,Emails"
com.cocoplay.sweet.bakery,"Surname,Name,Email","Personal info,Emails"
com.code.bluegeny.myhomeview,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.codewaystudios.facedance,"DeviceName,BuildNumber",Device or other IDs
com.codigames.idle.dinosaur.park.tycoon,"Surname,Name,Email","Personal info,Emails"
com.codigames.idle.prison.empire.manager.tycoon,"Surname,Name,Email","Personal info,Emails"
com.codigames.idle.theme.park.tycoon,"Surname,Name,Email","Personal info,Emails"
com.codigames.pet.rescue.empire.tycoon,"Surname,Name,Email","Personal info,Emails"
com.coffeebeanventures.easyvoicerecorder,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.coinbase.android,"BuildNumber,DeviceName",Device or other IDs
